priority,reason,vqa_id,image_id,split,qtype,llm_decision,human_decision,confidence,failure_flags,rationale_short
P0,human_llm_disagreement,1107,image001536,test,ingredient_category,DROP,KEEP,high,answerable_despite_bad_triples;irrelevant_support;pass_disagreement;unsupported_food_fact;wrong_category;wrong_dish,"P1: Question correctly refers to the brown dish on the lower right of the left tray, which is sườn xào chua ngọt and belongs to the meat category; choices are parallel and only D is correct. | P2: Triples discuss canh chua and fish, while the question asks about sườn xào chua ngọt, which belongs to the meat group. | P3: DROP vì triples_used sai món và sai/không phù hợp về phân loại nguyên liệu, đồng thời Pass 1 và Pass 2 bất đồng."
P0,human_llm_disagreement,1172,image001570,test,ingredient_category,DROP,KEEP,high,ambiguous_category;incomplete_support;invalid_choices;pass_disagreement;wrong_gold;wrong_or_ambiguous_gold,"P1: Món góc dưới trái là cá kho nghệ nên không nên gán là nhóm thịt; món canh củ dền nấu sườn cũng có sườn nên không rõ là nhóm thực vật, khiến đáp án A và các lựa chọn không hợp lệ. | P2: Các triple đúng và hỗ trợ xác định cá kho nghệ thuộc nhóm thịt, nhưng chưa có triple về món canh ở góc trên bên trái để hỗ trợ phần so sánh. | P3: Không nên giữ vì đáp án A gán món canh sườn là thực vật dù có sườn, triples không hỗ trợ món canh, và hai pass trước bất đồng."
P0,human_llm_disagreement,1281,image001614,test,ingredient_category,DROP,KEEP,high,ambiguous_location;ambiguous_reference;irrelevant_triples;overlapping_choices;pass_disagreement;wrong_answer,"P1: Món ở phía trên bên phải so với nồi thịt kho tiêu nhiều khả năng là cá kho tộ, thuộc nhóm động vật/hải sản, không phải rau lá; lựa chọn B và D cũng chồng lấn. | P2: The referenced dish is rau cải luộc, whose ingredient is rau cải and it belongs to the leafy vegetable category, supporting answer A. | P3: Không nên chấp nhận vì vị trí được hỏi nhiều khả năng là cá kho tộ ở góc trên phải, không phải rau cải luộc; triples_used không khớp và đáp án B/D chồng lấn."
P0,human_llm_disagreement,1465,image001731,test,ingredient_category,DROP,KEEP,medium,answer_wording_ambiguity;category_mismatch;irrelevant_support;irrelevant_triples;minor_wording_ambiguity;pass_disagreement;unsupported_food_fact,"P1: Question matches the image and C is the best answer, but wording is slightly ambiguous because fish/shrimp/pork are better described broadly as animal protein rather than the same 'hải sản và thịt đỏ' group. | P2: Các triples không hỗ trợ đúng hai món được hỏi và phân loại cá chưa chính xác cho đáp án protein/hải sản-thịt. | P3: DROP vì triples_used sai/không liên quan đến hai món được hỏi và phân loại cá là thịt đỏ không chính xác, dù đáp án C là lựa chọn gần đúng nhất."
P0,human_llm_disagreement,1523,image001753,test,ingredient_category,DROP,KEEP,high,category_mismatch;irrelevant_triples;pass_disagreement;unsupported_food_fact;wrong_food_focus,"P1: Question matches the bottom-left meat dish and bottom-right egg dish; answer A is correct and the distractors are same-type with only one valid answer. | P2: Triples mention mướp luộc, while the question requires identifying bottom-left thịt kho as meat/red meat and bottom-right trứng chiên as egg-based food. | P3: DROP vì triples_used nói về mướp luộc, không hỗ trợ câu hỏi về thịt kho và trứng chiên; hai pass cũng bất đồng."
P0,human_llm_disagreement,1537,image001760,test,ingredient_category,DROP,KEEP,medium,ambiguous_main_ingredient;incomplete_triples;multiple_plausible_answers;pass_disagreement,"P1: Món góc trên trái là canh khổ qua nhồi thịt, có cả rau củ và thịt; nếu hỏi nhóm thực phẩm chính thì D cũng hợp lý, nên đáp án A không rõ ràng. | P2: Các triple đúng và hỗ trợ trực tiếp việc xác định canh khổ qua nhồi thịt thuộc nhóm thực phẩm từ thịt động vật. | P3: Route to REVIEW because the dish can reasonably be classified by meat stuffing or bitter melon vegetable, and the two prior passes disagree."
P0,human_llm_disagreement,1637,image001814,test,ingredient_category,DROP,KEEP,high,answer_supported_without_triples;irrelevant_support;irrelevant_triples;pass_disagreement;wrong_dish_reference,"P1: Question matches the bottom-row center dish, which is nấm kho sả/mushrooms and fits the vegetable group; choices are distinct with only D correct. | P2: Triples mention nấm kim châm chiên giòn ở hàng trên, không hỗ trợ món chính giữa hàng dưới là nấm kho sả. | P3: DROP vì câu hỏi hỏi món nấm kho sả ở giữa hàng dưới, nhưng triples_used lại nói về nấm kim châm chiên giòn ở hàng trên; Pass 1 và Pass 2 cũng bất đồng."
P0,human_llm_disagreement,1705,image001850,test,ingredient_category,DROP,KEEP,high,answer_mismatch;ingredient_category_mismatch;no_correct_choice;triple_answer_mismatch;unsupported_food_fact;wrong_gold_answer;wrong_ingredient_category,"P1: Món góc trên bên trái là đậu hũ, nguyên liệu chính thuộc nhóm đậu/đạm thực vật và nằm phía trên niêu cơm, nên đáp án D sai và các lựa chọn không có đáp án đúng rõ ràng. | P2: The tofu dish is visible at the upper left and tofu is the main ingredient, but classifying tofu as Ngũ Cốc is factually wrong; it is soybean/legume-based. | P3: DROP vì món góc trên trái là đậu hũ làm từ đậu nành/nhóm đậu hoặc đạm thực vật, không phải ngũ cốc; đáp án D và triple phân loại nguyên liệu đều sai."
P0,human_llm_disagreement,2620,image002186,test,ingredient_category,DROP,KEEP,medium,answer_not_clearly_observable;irrelevant_triples;pass_disagreement;visual_ambiguity;wrong_support_for_answer,"P1: Question matches the image layout, but the lower-right gỏi cuốn does not clearly show seafood as its main observable ingredient, so answer B is uncertain. | P2: Các triple nói về thịt bò trong phở, không hỗ trợ câu hỏi về điểm chung hải sản giữa món phía trên tô phở và gỏi cuốn. | P3: DROP vì triple hỗ trợ sai/không liên quan và bằng chứng thị giác cho hải sản trong gỏi cuốn không đủ rõ ràng."
P0,human_llm_disagreement,2809,image002330,test,ingredient_category,DROP,KEEP,high,answer_mismatch;invalid_triple;wrong_category;wrong_gold_answer,"P1: Món ở góc trên cùng bên phải là cá kho dưa chua, thành phần chính là cá nên thuộc nhóm hải sản, không phải nhóm thịt. | P2: Món ở góc trên bên phải là cá kho dưa chua; thành phần chính là cá, phù hợp nhóm hải sản hơn nhóm thịt. | P3: Món góc trên bên phải là cá kho dưa chua; cá thuộc nhóm hải sản nên đáp án D và triple phân loại cá là thịt đều sai."
P0,human_llm_disagreement,3376,image000496,test,ingredient_category,DROP,KEEP,medium,ambiguous_food_group;multiple_possible_answers;pass_disagreement;question_triple_misalignment;shortcut_visual_cue;unsupported_food_fact,"P1: Gold D is plausible because tiết canh is animal-derived, but 'cùng nhóm thực phẩm chính' is too broad since vịt luộc and thịt băm nhỏ are also animal/protein dishes. | P2: Triples correctly support that tiết canh contains animal blood and belongs to the animal/meat food group, matching the VQA answer. | P3: REVIEW vì câu hỏi dùng nhóm thực phẩm quá rộng và có nhiều đáp án động vật hợp lý; hơn nữa cue vị trí/màu sắc đủ chọn D mà không cần triples."
P0,human_llm_disagreement,3403,image000504,test,ingredient_category,DROP,KEEP,medium,answer_partially_correct_only;incorrect_ingredient_category;ingredient_category_mismatch;no_fully_correct_choice;passes_agree_on_review_issue;unsupported_ingredient_category,"P1: Món góc trên bên trái là mướp xào và đúng là nằm bên trái đĩa đậu phụ rán, nhưng mướp không phải 'rau lá' nên đáp án B không hoàn toàn chính xác. | P2: Mướp xào is correctly identified and is left of the fried tofu, but classifying mướp as 'Rau Lá' is botanically/category-wise questionable. | P3: B đúng về vị trí nhưng sai nhóm thực phẩm; mướp không phải rau lá, nên không có lựa chọn hoàn toàn đúng."
P0,human_llm_disagreement,3432,image000535,test,ingredient_category,DROP,KEEP,medium,ambiguous_filling;multiple_plausible_choices;not_visually_verifiable;pass_disagreement;unsupported_food_fact,"P1: The image shows fried spring rolls, lettuce, and dipping sauce, but the filling is not visible, so the dominant ingredient group cannot be verified and could vary. | P2: Các triple liên quan trực tiếp đến chả giò và nhóm nguyên liệu chính, hỗ trợ đáp án nhóm thịt. | P3: Không thể thấy phần nhân bên trong chả giò, trong khi chả giò có nhiều biến thể nhân khác nhau; đáp án dựa vào triple hơn là bằng chứng hình ảnh."
P0,human_llm_disagreement,3587,image000644,test,ingredient_category,DROP,KEEP,high,contradicts_answer;hallucinated_ingredient;invalid_triples_used;pass_disagreement,"P1: Question matches the image and ingredient-category qtype; starch, vegetables, and meat are visible/plausible, while crustaceans do not appear. | P2: Triple chính nói Cao lầu có tôm là sai với ảnh/VQA, vì câu hỏi cần xác định nhóm giáp xác không xuất hiện. | P3: DROP vì triples_used bịa tôm/giáp xác và mâu thuẫn trực tiếp với đáp án A; Pass 1 và Pass 2 cũng bất đồng."
P0,human_llm_disagreement,3663,image000698,test,ingredient_category,DROP,KEEP,medium,category_mismatch;incomplete_triples_used;misclassified_ingredients;no_clear_correct_choice;no_correct_choice;pass_disagreement;unsupported_food_category;wrong_gold_answer,"P1: Question matches the image, but the gold answer is incorrect: pork trotter is not typically white meat, and stir-fried mushrooms are not leafy vegetables. | P2: Triple về nguyên liệu nấm là đúng, nhưng nhãn 'Rau Lá' cho nấm không thật chính xác về dinh dưỡng dù có liên quan đến lựa chọn đáp án. | P3: Reject: đáp án vàng và lựa chọn đều dựa trên phân loại sai/không chắc chắn như chân giò là thịt trắng và nấm là rau lá; triples cũng thiếu thông tin về món thịt."
P0,human_llm_disagreement,3811,image000797,test,ingredient_category,DROP,KEEP,medium,ambiguous_food_group;multiple_plausible_choices;pass_disagreement;unsupported_instance_ingredient,"P1: Question matches the nem ran below the bowl, and meat can be a plausible main filling, but nem ran also includes starch wrapper and vegetables, making the food-group answer somewhat ambiguous. | P2: Món phía dưới bát nước dùng là nem rán; nem rán thường có thịt lợn và thịt lợn thuộc nhóm thịt, hỗ trợ đáp án D. | P3: Nem rán is visible, but its filling is not visually verifiable and the dish mixes starch, vegetables, and often meat; because Pass 1 and Pass 2 disagree, route to REVIEW."
P0,human_llm_disagreement,3876,image000827,test,ingredient_category,DROP,KEEP,high,category_mismatch;no_exact_correct_choice;pass_disagreement;unsupported_triple;wrong_category,"P1: Món ở góc dưới bên phải là su su xào tỏi, thuộc nhóm rau/củ quả chứ không phải rau lá; các lựa chọn không có đáp án chính xác. | P2: Món ở góc dưới bên phải là su su xào tỏi, nhưng phân loại su su là 'rau lá' không thật chính xác. | P3: Reject: món góc dưới bên phải là su su xào tỏi, nhưng su su không phải rau lá và lựa chọn đúng chính xác không có trong đáp án."
